SA2_CODE_2021,C16_F_a_4_8_FH_One_PFam,C16_F_a_4_8_FH_oth_fa,C16_F_a_4_8_FH_Tot,C16_F_a_4_8_LP_H,C16_F_a_4_8_GH,C16_F_a_4_8_OH,C16_F_a_4_8_Tot,C16_F_a_9m_FH_CF_no_ch,C16_F_a_9m_FH_CF_w_ch,C16_F_a_9m_FH_One_PFam,C16_F_a_9m_FH_oth_fa,C16_F_a_9m_FH_Tot,C16_F_a_9m_LP_H,C16_F_a_9m_GH,C16_F_a_9m_OH,C16_F_a_9m_Tot,C16_F_a_a_h_FH_CF_no_ch,C16_F_a_a_h_FH_CF_w_ch,C16_F_a_a_h_FH_One_PFam,C16_F_a_a_h_FH_oth_fa,C16_F_a_a_h_FH_Tot,C16_F_a_a_h_LP_H,C16_F_a_a_h_GH,C16_F_a_a_h_OH,C16_F_a_a_h_Tot,C16_F_a_Tot_FH_CF_no_ch,C16_F_a_Tot_FH_CF_w_ch,C16_F_a_Tot_FH_One_PFam,C16_F_a_Tot_FH_oth_fa,C16_F_a_Tot_FH_Tot,C16_F_a_Tot_LP_H,C16_F_a_Tot_GH,C16_F_a_Tot_OH,C16_F_a_Tot_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_Tot_FH_CF_no_ch,C16_OD_Tot_FH_CF_w_ch,C16_OD_Tot_FH_One_PFam,C16_OD_Tot_FH_oth_fa,C16_OD_Tot_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_Tot_Tot,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_Tot,C16_Tot_FH_CF_no_ch,C16_Tot_FH_CF_w_ch,C16_Tot_FH_One_PFam,C16_Tot_FH_oth_fa,C16_Tot_FH_Tot,C16_Tot_LP_H,C16_Tot_GH,C16_Tot_OH,C16_Tot_Tot,C21_S_h_FH_CF_no_ch,C21_S_h_FH_CF_w_ch,C21_S_h_FH_One_PFam,C21_S_h_FH_oth_fa,C21_S_h_FH_Tot,C21_S_h_LP_H,C21_S_h_GH,C21_S_h_OH,C21_S_h_Tot,C21_SDRTHT1S_FH_CF_no_ch,C21_SDRTHT1S_FH_CF_w_ch,C21_SDRTHT1S_FH_One_PFam,C21_SDRTHT1S_FH_oth_fa,C21_SDRTHT1S_FH_Tot,C21_SDRTHT1S_LP_H,C21_SDRTHT1S_GH,C21_SDRTHT1S_OH,C21_SDRTHT1S_Tot,C21_SDRTHT2S_FH_CF_no_ch,C21_SDRTHT2S_FH_CF_w_ch,C21_SDRTHT2S_FH_One_PFam,C21_SDRTHT2S_FH_oth_fa,C21_SDRTHT2S_FH_Tot,C21_SDRTHT2S_LP_H,C21_SDRTHT2S_GH,C21_SDRTHT2S_OH,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_FH_CF_no_ch,C21_SDRTHT_Tot_FH_CF_w_ch,C21_SDRTHT_Tot_FH_One_PFam,C21_SDRTHT_Tot_FH_oth_fa,C21_SDRTHT_Tot_FH_Tot,C21_SDRTHT_Tot_LP_H,C21_SDRTHT_Tot_GH,C21_SDRTHT_Tot_OH,C21_SDRTHT_Tot_Tot,C21_F_a_1_2_FH_CF_no_ch,C21_F_a_1_2_FH_CF_w_ch,C21_F_a_1_2_FH_One_PFam,C21_F_a_1_2_FH_oth_fa,C21_F_a_1_2_FH_Tot,C21_F_a_1_2_LP_H,C21_F_a_1_2_GH,C21_F_a_1_2_OH,C21_F_a_1_2_Tot,C21_F_a_3_FH_CF_no_ch,C21_F_a_3_FH_CF_w_ch,C21_F_a_3_FH_One_PFam,C21_F_a_3_FH_oth_fa,C21_F_a_3_FH_Tot,C21_F_a_3_LP_H,C21_F_a_3_GH,C21_F_a_3_OH,C21_F_a_3_Tot,C21_F_a_4_8_FH_CF_no_ch,C21_F_a_4_8_FH_CF_w_ch,C21_F_a_4_8_FH_One_PFam,C21_F_a_4_8_FH_oth_fa,C21_F_a_4_8_FH_Tot,C21_F_a_4_8_LP_H,C21_F_a_4_8_GH,C21_F_a_4_8_OH,C21_F_a_4_8_Tot,C21_F_a_9m_FH_CF_no_ch,C21_F_a_9m_FH_CF_w_ch,C21_F_a_9m_FH_One_PFam,C21_F_a_9m_FH_oth_fa,C21_F_a_9m_FH_Tot,C21_F_a_9m_LP_H,C21_F_a_9m_GH,C21_F_a_9m_OH,C21_F_a_9m_Tot,C21_F_a_a_h_FH_CF_no_ch,C21_F_a_a_h_FH_CF_w_ch,C21_F_a_a_h_FH_One_PFam,C21_F_a_a_h_FH_oth_fa,C21_F_a_a_h_FH_Tot,C21_F_a_a_h_LP_H,C21_F_a_a_h_GH,C21_F_a_a_h_OH,C21_F_a_a_h_Tot,C21_F_a_Tot_FH_CF_no_ch,C21_F_a_Tot_FH_CF_w_ch,C21_F_a_Tot_FH_One_PFam,C21_F_a_Tot_FH_oth_fa,C21_F_a_Tot_FH_Tot,C21_F_a_Tot_LP_H,C21_F_a_Tot_GH,C21_F_a_Tot_OH,C21_F_a_Tot_Tot,C21_OD_C_c_hb_FH_CF_no_ch,C21_OD_C_c_hb_FH_CF_w_ch,C21_OD_C_c_hb_FH_One_PFam,C21_OD_C_c_hb_FH_oth_fa,C21_OD_C_c_hb_FH_Tot,C21_OD_C_c_hb_LP_H,C21_OD_C_c_hb_GH,C21_OD_C_c_hb_OH,C21_OD_C_c_hb_Tot,C21_OD_Ih_t_s_FH_CF_no_ch,C21_OD_Ih_t_s_FH_CF_w_ch,C21_OD_Ih_t_s_FH_One_PFam,C21_OD_Ih_t_s_FH_oth_fa,C21_OD_Ih_t_s_FH_Tot,C21_OD_Ih_t_s_LP_H,C21_OD_Ih_t_s_GH,C21_OD_Ih_t_s_OH,C21_OD_Ih_t_s_Tot,C21_OD_H_f_so_FH_CF_no_ch,C21_OD_H_f_so_FH_CF_w_ch,C21_OD_H_f_so_FH_One_PFam,C21_OD_H_f_so_FH_oth_fa
211011255,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,1150,150,11,1746,161,15,74,1993,495,1127,179,6,1801,208,15,52,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211011256,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,11,0,3,0,18,27,0,5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,40,16,3,90,17,5,11,116,27,40,16,3,88,17,5,11,111,0,3,0,0,3,0,0,0,3,1139,2379,578,57,4154,798,96,135,5178,1308,2275,567,47,4195,674,79,83,5028,56,3,3,0,65,118,0,4,194,38,28,25,0,94,69,10,3,178,93,31,25,3,161,194,11,8,373,0,0,0,0,0,3,0,0,0,11,4,3,0,19,31,5,0,51,10,0,0,0,9,19,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,6,3,0,31,51,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211011257,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,104,0,0,0,104,106,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,568,1355,238,26,2182,330,24,38,2566,523,1266,236,19,2042,257,31,43,2369,108,6,0,0,118,115,0,0,232,12,16,16,0,46,16,0,0,63,124,22,18,0,157,132,0,4,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211011258,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,813,1797,266,29,2906,364,45,84,3396,869,1637,304,28,2844,330,58,60,3289,51,0,0,0,51,69,0,7,125,4,22,6,0,36,13,0,0,47,59,22,6,0,91,77,0,7,172,0,3,4,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211011259,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,6,0,24,96,0,41,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,18,0,5,0,29,94,0,41,172,0,0,0,0,4,3,0,0,10,1323,1928,515,57,3821,876,100,158,4953,1248,1954,483,35,3716,641,83,88,4533,66,0,3,0,73,126,0,6,211,64,82,47,5,194,73,14,12,300,127,87,51,5,266,198,12,19,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211011260,8,0,45,60,6,14,123,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,37,7,9,0,59,100,3,16,171,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,3,0,0,0,3,4,0,0,6,1533,2533,606,67,4732,1173,124,132,6163,1327,2239,544,54,4159,665,108,93,5025,170,95,39,9,313,451,11,25,802,86,145,46,7,274,53,4,5,339,256,242,81,10,584,505,17,31,1137,0,3,0,0,0,33,0,3,39,0,0,0,0,0,0,0,0,0,26,13,16,5,54,73,10,6,144,40,6,20,0,63,102,5,11,182,0,4,3,0,3,0,0,0,3,61,20,42,0,127,203,10,19,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211011446,0,0,0,9,0,8,24,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,46,12,19,0,84,157,11,28,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,6,0,0,0,11,3,9,0,0,11,13,0,3,27,2151,2497,1110,98,5858,2374,279,402,8913,1755,2230,844,74,4901,1492,214,209,6816,310,230,192,26,753,697,52,67,1565,226,177,128,22,555,241,43,36,867,538,408,317,44,1301,943,91,97,2438,32,10,3,0,49,87,4,13,153,26,5,13,0,42,103,4,21,167,3,0,0,0,3,9,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,4,18,58,17,20,0,103,209,12,28,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
211011447,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,30,0,19,4,45,113,9,16,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,4,0,0,7,0,0,0,0,0,4,0,3,12,5,0,0,0,10,10,0,0,18,1298,1640,665,48,3649,1432,164,223,5468,1220,1559,605,53,3436,1134,137,129,4830,95,49,53,10,208,290,6,24,524,33,39,26,0,107,52,12,13,182,134,88,84,12,313,340,19,35,713,11,5,10,0,27,41,3,5,72,7,3,22,3,31,36,3,7,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,17,7,30,3,65,82,8,11,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0
211011448,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,5,0,8,10,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,9,5,0,0,0,5,0,0,4,8,0,0,3,0,3,0,0,0,10,1301,2025,636,53,4020,966,103,131,5223,1306,2026,638,61,4028,930,123,119,5198,19,14,9,3,44,56,0,3,102,58,77,36,3,166,59,14,11,252,80,93,39,6,215,108,15,13,356,0,0,0,0,5,9,0,0,11,7,0,0,0,3,15,0,0,25,13,0,3,0,18,13,0,6,37,0,0,0,0,0,0,0,0,0,4,0,0,0,7,7,0,4,11,16,7,3,0,25,36,0,13,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
211011449,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,397,599,169,10,1172,252,36,56,1522,401,587,164,13,1164,262,29,39,1501,12,7,5,0,20,7,0,0,30,8,6,0,0,15,3,0,0,21,15,16,5,0,37,7,0,4,51,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211021261,0,0,4,0,0,0,4,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,4,20,9,3,0,28,90,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,6,1357,2389,458,46,4252,900,67,159,5373,1373,2326,411,21,4135,694,57,104,4998,63,35,20,0,115,190,0,7,319,17,59,12,0,89,8,0,3,107,81,94,34,0,208,205,3,16,429,14,14,11,0,43,36,4,3,88,14,0,3,0,23,20,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4,30,21,18,0,66,57,7,6,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211021262,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,10,0,16,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,10,10,0,16,29,3,0,0,0,4,3,0,8,13,805,1579,237,18,2635,364,42,131,3169,923,1552,258,15,2750,397,29,62,3237,4,0,0,0,4,11,0,0,13,0,0,0,0,0,5,0,0,5,4,0,0,0,4,15,0,0,17,4,0,0,0,4,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,3,5,0,0,3,0,0,5,11,5,0,0,0,5,0,0,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0
211031263,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,25,11,28,0,63,51,4,19,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8,3,0,0,7,890,1568,532,52,3038,988,102,172,4293,895,1455,447,37,2834,709,76,99,3715,89,104,54,8,257,228,15,15,513,32,34,19,0,88,63,0,6,158,125,136,74,11,343,288,17,22,672,8,10,11,0,28,23,0,5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,8,13,11,0,27,28,0,5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211031265,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,8,0,3,0,0,8,0,0,0,5,4,0,0,0,0,0,0,3,8,1431,2826,610,51,4916,806,89,129,5936,1594,2746,648,43,5026,831,69,100,6020,24,15,16,0,56,65,4,0,123,12,16,8,0,41,8,4,4,56,38,32,26,3,97,70,5,4,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,3,4,0,0,0,9,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
211031266,11,0,26,41,3,4,73,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,91,41,36,10,178,148,20,23,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,6,15,5,5,0,0,11,12,9,4,29,1589,2005,714,93,4404,1895,279,242,6825,1417,1954,657,62,4087,1409,218,162,5871,75,58,28,5,165,289,13,34,503,75,78,41,0,198,99,22,10,332,148,137,70,7,359,388,40,45,837,26,8,9,0,50,51,0,8,104,88,28,29,11,154,158,11,13,333,132,41,25,8,204,198,15,23,441,22,4,5,0,27,40,0,6,73,0,0,0,0,0,3,0,0,3,266,85,69,15,434,448,37,44,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0
211031267,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,29,47,15,5,90,32,9,17,154,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,3,0,0,6,0,0,0,15,3,9,3,0,13,3,0,0,16,1847,2607,796,93,5346,1784,237,243,7615,1734,2732,739,71,5278,1727,202,169,7372,61,48,34,5,148,147,7,14,316,40,62,28,0,138,50,3,6,199,104,114,64,7,287,196,15,21,515,7,10,5,0,27,14,5,0,43,6,0,3,0,13,9,0,3,27,7,4,7,0,25,24,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,16,18,0,59,51,14,4,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211031268,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,880,1414,301,24,2619,504,54,74,3252,952,1408,331,20,2711,513,45,46,3316,4,0,0,0,3,6,0,0,9,12,5,0,0,17,3,0,0,25,19,3,0,0,23,4,0,0,33,10,13,3,0,21,11,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,3,0,21,11,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211031450,8,0,31,44,10,0,88,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,58,31,37,3,132,156,23,53,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,4,0,0,13,12,0,0,20,1470,1605,763,77,3907,1902,206,311,6326,1259,1498,609,58,3431,1340,149,149,5066,174,141,94,3,407,432,25,32,901,87,93,59,4,240,89,11,6,351,257,229,152,14,652,525,36,36,1246,11,17,20,0,49,38,0,3,90,34,23,40,0,94,154,11,19,269,24,0,10,0,40,60,5,4,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,72,40,75,5,182,252,12,23,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211031451,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,3,0,0,13,19,5,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,0,6,0,0,6,0,0,0,6,4,0,8,0,8,9,0,6,18,1261,1611,592,53,3517,1413,122,157,5210,1347,1670,548,35,3605,1315,117,138,5164,27,18,15,0,63,59,4,4,126,38,28,24,0,89,31,7,11,132,66,46,38,0,148,90,11,15,264,24,9,6,0,37,62,0,7,112,0,0,0,0,3,7,8,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,4,0,0,5,22,16,6,3,45,73,4,7,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211031452,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,450,631,226,15,1327,330,44,67,1759,436,620,207,9,1280,352,39,45,1720,34,26,21,0,86,25,4,5,118,8,3,3,0,14,7,0,0,23,43,33,17,0,97,35,4,5,139,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211041269,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,18,6,0,0,26,46,5,8,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,945,1374,421,62,2804,1001,130,118,4053,704,1161,331,45,2242,616,80,82,3019,151,108,78,4,339,396,22,38,792,63,95,36,7,197,48,11,7,267,211,202,114,12,537,441,36,45,1053,3,12,0,0,21,12,3,3,39,9,0,3,0,16,22,0,0,37,11,5,6,0,19,24,3,9,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,19,11,4,55,57,6,7,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211041270,4,0,80,113,10,14,213,..,..,..,..,..,..,..,..,..,4,0,0,0,0,4,0,0,7,97,36,11,0,143,147,20,40,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,12,5,0,0,19,1575,2138,559,63,4337,1546,203,215,6308,1045,1731,378,46,3206,742,120,84,4154,356,276,143,20,793,584,68,32,1485,176,241,68,3,484,119,31,17,653,527,515,212,20,1277,708,100,44,2131,7,5,0,0,11,10,0,0,24,17,6,0,0,21,21,5,0,45,44,16,11,0,80,145,10,8,238,0,0,0,0,0,0,0,0,0,3,4,0,0,7,4,0,4,17,69,28,18,4,115,182,11,9,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211041271,3,0,30,15,4,0,59,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,30,35,6,0,66,38,15,14,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,4,0,0,8,6,0,0,11,1035,1541,411,57,3043,1082,169,180,4478,774,1288,311,49,2418,630,109,102,3252,210,187,82,15,484,441,46,85,1060,60,110,35,3,205,81,22,19,323,270,296,111,17,697,518,67,107,1385,0,0,0,0,0,0,0,0,0,17,0,0,0,17,8,0,6,33,32,13,9,0,53,54,4,10,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,14,9,0,76,61,4,17,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211041272,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,4,0,0,0,10,25,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,5,0,0,10,0,0,0,0,5,5,0,0,10,860,1550,381,29,2815,768,86,80,3752,732,1424,303,29,2486,501,43,45,3077,103,136,68,9,323,207,19,11,558,39,100,25,3,165,32,0,0,207,148,234,97,10,491,242,22,17,768,0,3,6,0,11,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,6,0,10,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0
211041273,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,19,3,4,0,28,19,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,5,1148,1698,360,33,3240,606,71,75,3987,1077,1588,350,32,3051,477,71,53,3657,77,25,14,0,116,144,10,9,282,31,42,13,3,86,18,0,4,113,102,72,29,5,204,167,10,11,394,0,0,0,0,0,0,0,0,0,3,0,3,0,7,3,0,0,15,36,4,3,0,51,33,6,7,87,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,38,10,9,0,53,39,5,6,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
