SA2_CODE_2021,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_SDRTHT1S_FH_CF_no_ch,C11_SDRTHT1S_FH_CF_w_ch,C11_SDRTHT1S_FH_One_PFam,C11_SDRTHT1S_FH_oth_fa,C11_SDRTHT1S_FH_Tot,C11_SDRTHT1S_LP_H,C11_SDRTHT1S_GH,C11_SDRTHT1S_OH,C11_SDRTHT1S_Tot,C11_SDRTHT2S_FH_CF_no_ch,C11_SDRTHT2S_FH_CF_w_ch,C11_SDRTHT2S_FH_One_PFam,C11_SDRTHT2S_FH_oth_fa,C11_SDRTHT2S_FH_Tot,C11_SDRTHT2S_LP_H,C11_SDRTHT2S_GH,C11_SDRTHT2S_OH,C11_SDRTHT2S_Tot,C11_SDRTHT_FH_CF_no_ch,C11_SDRTHT_FH_CF_w_ch,C11_SDRTHT_FH_One_PFam,C11_SDRTHT_FH_oth_fa,C11_SDRTHT_FH_Tot,C11_SDRTHT_LP_H,C11_SDRTHT_GH,C11_SDRTHT_OH,C11_SDRTHT_Tot,C11_F_a_1_2_FH_CF_no_ch,C11_F_a_1_2_FH_CF_w_ch,C11_F_a_1_2_FH_One_PFam,C11_F_a_1_2_FH_oth_fa,C11_F_a_1_2_FH_Tot,C11_F_a_1_2_LP_H,C11_F_a_1_2_GH,C11_F_a_1_2_OH,C11_F_a_1_2_Tot,C11_F_a_3_FH_CF_no_ch,C11_F_a_3_FH_CF_w_ch,C11_F_a_3_FH_One_PFam,C11_F_a_3_FH_oth_fa,C11_F_a_3_FH_Tot,C11_F_a_3_LP_H,C11_F_a_3_GH,C11_F_a_3_OH,C11_F_a_3_Tot,C11_F_a_4_8_FH_CF_no_ch,C11_F_a_4_8_FH_CF_w_ch,C11_F_a_4_8_FH_One_PFam,C11_F_a_4_8_FH_oth_fa,C11_F_a_4_8_FH_Tot,C11_F_a_4_8_LP_H,C11_F_a_4_8_GH,C11_F_a_4_8_OH,C11_F_a_4_8_Tot,C11_F_a_9m_FH_CF_no_ch,C11_F_a_9m_FH_CF_w_ch,C11_F_a_9m_FH_One_PFam,C11_F_a_9m_FH_oth_fa,C11_F_a_9m_FH_Tot,C11_F_a_9m_LP_H,C11_F_a_9m_GH,C11_F_a_9m_OH,C11_F_a_9m_Tot,C11_F_a_a_h_FH_CF_no_ch,C11_F_a_a_h_FH_CF_w_ch,C11_F_a_a_h_FH_One_PFam,C11_F_a_a_h_FH_oth_fa,C11_F_a_a_h_FH_Tot,C11_F_a_a_h_LP_H,C11_F_a_a_h_GH,C11_F_a_a_h_OH,C11_F_a_a_h_Tot,C11_F_a_Tot_FH_CF_no_ch,C11_F_a_Tot_FH_CF_w_ch,C11_F_a_Tot_FH_One_PFam,C11_F_a_Tot_FH_oth_fa,C11_F_a_Tot_FH_Tot,C11_F_a_Tot_LP_H,C11_F_a_Tot_GH,C11_F_a_Tot_OH,C11_F_a_Tot_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_Tot_FH_CF_no_ch,C11_OD_Tot_FH_CF_w_ch,C11_OD_Tot_FH_One_PFam,C11_OD_Tot_FH_oth_fa,C11_OD_Tot_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_Tot_Tot,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_Tot,C11_Tot_FH_CF_no_ch,C11_Tot_FH_CF_w_ch,C11_Tot_FH_One_PFam,C11_Tot_FH_oth_fa,C11_Tot_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_Tot_Tot,C16_SH_FH_CF_no_ch,C16_SH_FH_CF_w_ch,C16_SH_FH_One_PFam,C16_SH_FH_oth_fa,C16_SH_FH_Tot,C16_SH_LP_H,C16_SH_GH,C16_SH_OH,C16_SH_Tot,C16_SDRTHT1S_FH_CF_no_ch,C16_SDRTHT1S_FH_CF_w_ch,C16_SDRTHT1S_FH_One_PFam,C16_SDRTHT1S_FH_oth_fa,C16_SDRTHT1S_FH_Tot,C16_SDRTHT1S_LP_H,C16_SDRTHT1S_GH,C16_SDRTHT1S_OH,C16_SDRTHT1S_Tot,C16_SDRTHT2S_FH_CF_no_ch,C16_SDRTHT2S_FH_CF_w_ch,C16_SDRTHT2S_FH_One_PFam,C16_SDRTHT2S_FH_oth_fa,C16_SDRTHT2S_FH_Tot,C16_SDRTHT2S_LP_H,C16_SDRTHT2S_GH,C16_SDRTHT2S_OH,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_FH_CF_no_ch,C16_SDRTHT_Tot_FH_CF_w_ch,C16_SDRTHT_Tot_FH_One_PFam,C16_SDRTHT_Tot_FH_oth_fa,C16_SDRTHT_Tot_FH_Tot,C16_SDRTHT_Tot_LP_H,C16_SDRTHT_Tot_GH,C16_SDRTHT_Tot_OH,C16_SDRTHT_Tot_Tot,C16_F_a_1_2_FH_CF_no_ch,C16_F_a_1_2_FH_CF_w_ch,C16_F_a_1_2_FH_One_PFam,C16_F_a_1_2_FH_oth_fa,C16_F_a_1_2_FH_Tot,C16_F_a_1_2_LP_H,C16_F_a_1_2_GH,C16_F_a_1_2_OH,C16_F_a_1_2_Tot,C16_F_a_3_FH_CF_no_ch,C16_F_a_3_FH_CF_w_ch,C16_F_a_3_FH_One_PFam,C16_F_a_3_FH_oth_fa,C16_F_a_3_FH_Tot,C16_F_a_3_LP_H,C16_F_a_3_GH,C16_F_a_3_OH,C16_F_a_3_Tot,C16_F_a_4_8_FH_CF_no_ch,C16_F_a_4_8_FH_CF_w_ch
210051445,100,251,25,4,382,35,5,10,433,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,250,25,4,387,35,5,10,438,258,484,96,9,851,110,15,55,1030,18,16,3,0,41,3,3,0,45,0,3,0,0,3,0,0,0,6,21,23,3,0,49,9,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051542,42,38,11,3,95,9,0,0,106,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,38,11,3,94,13,0,0,109,288,865,146,17,1311,112,28,33,1474,10,9,3,0,27,8,0,4,41,21,23,9,3,58,19,8,0,82,33,37,8,3,84,30,9,3,118,6,5,0,0,10,3,0,3,15,0,0,0,0,0,0,0,0,0,0,0
210051543,266,518,130,13,927,157,29,20,1126,72,42,20,4,137,47,6,4,197,4,0,9,0,11,11,0,4,26,77,49,17,4,146,59,8,5,217,0,6,3,0,9,0,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,6,3,0,9,0,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,569,156,18,1089,219,36,22,1365,322,1081,214,28,1647,214,22,59,1946,81,110,54,5,252,100,3,33,382,66,63,50,5,189,44,25,26,275,146,176,100,13,438,144,30,56,662,12,8,4,0,20,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0
210051544,190,754,205,15,1164,151,8,48,1378,82,375,104,8,576,72,8,30,678,53,301,80,9,438,23,3,30,497,138,681,179,13,1010,103,13,56,1181,11,17,6,0,33,12,5,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,11,17,6,0,33,12,5,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,337,1451,394,31,2219,269,25,100,2617,279,1351,329,28,1988,207,25,94,2319,26,92,33,0,151,43,3,10,207,22,38,18,0,79,14,3,9,107,48,130,52,6,234,61,13,20,314,9,7,3,0,18,3,0,0,18,0,0,0,0,0,0,0,0,0,8,4
210051545,201,1215,237,19,1675,131,16,53,1876,46,265,57,0,367,42,6,11,426,31,149,42,0,224,28,3,5,256,81,413,102,0,597,67,8,22,685,0,5,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,1629,343,19,2274,197,20,72,2567,283,1751,319,23,2379,166,24,99,2667,10,75,16,5,106,11,4,13,135,25,72,29,0,123,20,8,10,162,39,149,44,5,232,34,11,20,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211011251,888,1139,436,43,2503,571,102,74,3256,149,78,56,9,292,282,26,39,643,19,22,8,0,45,21,5,8,75,165,103,66,9,343,300,27,43,721,84,59,31,7,179,197,22,10,404,13,0,9,0,21,12,6,0,33,3,10,5,0,14,12,0,0,29,..,..,..,..,..,..,..,..,..,0,0,0,0,0,4,0,0,8,97,66,47,7,211,222,23,12,473,0,0,0,0,0,5,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,4,0,0,9,0,8,16,0,0,0,0,0,0,0,0,4,1159,1307,540,64,3068,1103,158,134,4466,746,1053,399,34,2235,605,97,107,3040,219,238,123,14,589,357,37,45,1028,60,40,17,8,124,66,12,13,213,284,279,135,16,713,423,49,57,1239,73,52,30,8,169,193,17,22,399,3,12,3,0,21,20,0,11,52,5,0
211011254,1072,1722,522,38,3364,655,111,70,4195,106,32,30,3,170,73,6,6,263,35,44,15,3,90,29,3,0,128,144,74,40,5,264,105,13,7,393,27,18,9,0,57,36,0,6,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,27,18,9,0,57,32,0,6,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1238,1820,575,50,3679,794,125,85,4679,1133,1958,550,54,3691,705,104,121,4623,126,54,24,0,202,108,4,15,331,73,128,34,8,229,60,7,6,305,197,180,54,8,436,169,16,23,635,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
211011255,348,1213,157,11,1734,138,16,38,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,4,5,0,3,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,1218,158,11,1737,145,16,38,1937,427,1155,151,11,1739,158,15,74,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
211011256,953,2443,550,45,3994,524,96,70,4688,50,0,0,0,59,102,0,0,165,0,0,0,0,3,0,0,0,3,54,0,0,0,57,102,0,0,163,29,27,18,0,72,33,9,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,29,27,18,0,72,33,9,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,2474,568,45,4123,667,104,73,4966,1021,2312,544,45,3929,582,85,108,4701,58,5,5,0,71,128,0,0,192,24,11,6,7,51,50,10,10,113,89,15,8,4,121,174,10,10,309,0,0,0,0,0,0,0,0,0,11,0,3,0,18,25,0,5,48,0,0
211011257,453,1365,232,12,2067,213,30,32,2335,86,0,0,0,93,68,3,0,161,3,7,4,0,10,13,0,0,19,92,8,9,0,107,75,3,0,186,6,4,0,0,8,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,6,4,0,0,8,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,1373,240,13,2175,291,26,32,2527,452,1320,227,26,2019,197,18,37,2280,0,7,0,0,8,0,0,0,9,12,21,14,0,43,20,3,4,61,12,25,9,0,46,20,3,4,72,105,0,0,0,105,105,0,0,206,0,0,0,0,0,0,0,0,0,0,0
211011258,739,1870,261,32,2902,259,40,55,3256,4,0,0,0,3,8,0,0,16,17,24,11,3,46,13,0,4,60,13,28,9,3,52,17,0,0,76,10,3,4,0,14,6,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,10,3,4,0,20,6,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767,1901,276,34,2974,285,41,59,3365,746,1772,254,29,2808,297,43,79,3219,54,0,0,0,49,56,0,5,115,9,24,9,0,33,4,3,0,41,61,24,10,0,88,57,6,5,154,3,0,0,0,3,12,0,0,17,0,0,0,0,0,0,0,0,0,0,0
211011259,1168,1884,460,47,3552,629,65,62,4319,42,21,15,0,78,56,6,9,150,57,43,26,3,133,54,17,4,209,99,60,45,8,213,110,28,12,360,10,11,6,0,21,24,5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,10,11,6,0,23,23,5,0,56,16,5,7,0,25,114,6,20,167,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,21,3,7,0,34,114,6,20,171,0,0,0,0,0,0,0,0,0,1296,1957,515,55,3816,874,100,97,4899,1183,1866,468,47,3563,581,78,101,4322,61,3,11,0,82,136,6,11,230,52,55,29,10,144,55,12,10,219,113,63,36,10,224,188,24,13,451,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
211011260,1167,2618,532,63,4379,536,83,59,5059,117,16,10,0,151,356,3,0,511,22,36,24,0,84,27,4,0,123,147,55,30,8,235,382,13,6,633,69,5,3,0,81,127,0,3,209,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,5,17,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,4,8,70,9,3,0,84,136,4,8,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1387,2677,563,65,4697,1060,98,71,5924,1231,2316,523,59,4125,601,107,80,4905,199,97,47,9,346,440,6,25,812,64,108,31,0,207,31,3,4,249,261,205,78,9,551,472,15,28,1071,3,0,0,0,4,29,0,0,39,0,0,0,0,7,0,0,0,10,29,8
211011446,1700,2081,861,73,4718,1356,195,140,6407,236,143,161,17,556,571,45,42,1210,54,38,35,0,128,47,12,7,201,292,179,194,18,687,618,66,48,1409,61,42,37,4,143,118,17,14,285,15,5,9,0,30,16,3,3,48,42,13,29,5,86,85,7,11,184,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,10,113,60,71,11,257,224,25,25,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2104,2323,1126,103,5657,2200,283,215,8349,1691,2183,811,71,4758,1418,189,262,6624,283,201,201,16,699,641,58,82,1477,124,94,72,11,303,142,25,32,501,404,301,273,25,1004,782,84,111,1979,31,4,12,0,47,99,3,8,157,20,4,6,0,32,53,3,12,100,3,0
211011447,1128,1485,543,49,3200,961,119,92,4365,85,32,65,0,188,267,15,12,471,0,0,0,0,3,6,0,0,10,88,30,67,0,191,271,15,12,488,71,40,54,3,179,192,18,10,400,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,3,0,0,0,3,0,0,0,6,78,43,54,3,186,204,18,10,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,3,0,0,0,8,0,5,5,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0,1294,1563,667,56,3578,1434,154,114,5281,1148,1561,560,43,3311,1029,134,160,4636,79,43,69,3,194,234,17,35,479,35,30,22,0,84,42,7,6,142,111,72,85,3,274,278,23,45,618,19,0,0,0,22,78,0,11,112,8,0,19,0,30,33,9,3,72,0,0
211011448,1206,2045,614,60,3918,832,143,86,4978,13,8,8,0,22,15,0,0,36,16,28,6,3,58,8,0,0,77,26,32,18,3,81,26,0,3,108,15,20,21,0,52,49,0,7,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,6,5,0,0,6,13,18,21,0,55,53,0,10,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,6,0,4,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,1254,2097,649,62,4059,917,143,91,5218,1244,1964,594,49,3854,882,100,114,4944,30,16,13,0,63,52,9,4,121,25,40,15,3,84,25,0,6,114,50,62,32,0,149,78,11,10,238,0,4,5,0,14,5,0,3,18,0,0,0,0,0,0,0,0,0,0,0
211011449,408,577,148,11,1142,233,19,48,1445,0,0,7,0,7,0,0,0,8,4,0,0,0,9,7,0,0,16,6,4,5,0,13,7,0,4,27,6,3,0,0,10,17,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,6,0,0,3,5,3,0,0,14,25,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,424,584,158,11,1177,259,28,52,1516,378,579,165,10,1132,238,33,51,1456,6,11,0,0,19,5,0,0,33,7,6,0,0,20,4,0,0,24,17,14,5,0,37,11,0,0,55,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
211021261,1230,2233,375,33,3869,575,52,104,4606,82,36,31,0,146,158,11,8,325,68,71,18,4,160,66,3,6,236,148,104,49,3,306,222,11,13,565,13,5,6,0,30,22,0,0,54,3,0,0,0,9,4,0,3,12,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,18,6,6,0,31,27,0,8,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1393,2351,430,43,4211,829,68,124,5234,1271,2295,419,44,4025,664,55,124,4868,49,44,24,4,116,125,3,14,257,25,45,15,0,78,24,4,10,113,71,83,33,4,192,151,8,27,373,13,3,4,0,24,89,0,0,115,0,0,0,0,0,0,0,0,0,0,0
211021262,749,1659,249,14,2669,310,37,48,3063,4,0,0,0,7,19,0,0,31,0,0,0,0,0,0,0,0,0,4,4,0,0,11,19,0,0,32,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,4,0,0,0,0,5,5,0,0,8,0,0,0,0,5,9,0,24,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,24,43,0,0,0,0,0,0,0,0,0,760,1664,257,14,2690,342,34,77,3146,788,1576,236,18,2616,333,42,111,3101,0,0,0,0,4,10,0,0,11,0,0,0,0,0,6,0,0,8,4,0,0,0,5,18,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211031263,702,1455,403,27,2591,430,72,59,3150,113,60,70,5,245,299,36,14,593,4,7,18,0,28,15,4,0,48,121,63,84,9,275,315,38,15,639,67,45,48,14,166,196,19,8,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,69,45,48,14,168,200,19,7,398,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,4,10,0,0,0,0,0,0,0,0,0,891,1566,535,48,3036,951,134,81,4197,754,1412,440,38,2653,622,77,107,3454,81,120,50,8,257,263,11,41,574,21,23,14,0,63,46,8,3,119,107,141,60,8,321,307,20,43,696,25,11,28,0,63,51,4,19,137,0,0,0,0,0,0,0,0,0,0,0
211031265,1250,2783,576,40,4644,591,61,75,5369,79,41,42,5,165,116,12,9,313,4,23,8,0,33,8,3,0,47,82,60,47,5,197,127,17,18,360,12,15,12,0,40,5,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,12,15,12,0,40,5,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1340,2862,634,41,4883,732,79,88,5778,1415,2805,594,51,4864,788,82,117,5849,6,5,12,0,19,16,0,5,42,5,10,8,0,22,3,0,4,29,9,20,12,0,39,17,3,7,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211031266,1068,1487,519,60,3143,907,126,93,4265,331,178,166,26,697,818,65,35,1617,40,35,31,4,112,51,12,4,178,375,212,196,28,805,870,80,43,1803,53,46,38,0,136,133,10,10,292,40,11,17,0,62,40,8,3,121,5,3,23,0,30,35,3,4,73,..,..,..,..,..,..,..,..,..,4,0,0,0,8,0,0,0,11,100,64,72,4,237,211,21,17,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,5,0,0,10,3,0,0,9,3,5,0,0,10,3,0,7,19,0,0,0,0,0,0,0,0,0,1549,1766,789,95,4196,1994,229,156,6574,1315,1840,597,67,3813,1257,200,148,5416,134,85,46,10,274,393,40,46,755,52,35,32,4,131,86,20,16,254,184,121,84,16,400,477,65,61,1009,17,15,12,4,49,37,7,3,90,55,24,21,0,101,73,10,10,187,15,0
211031267,1528,2113,584,63,4290,1117,145,127,5676,273,122,134,21,546,583,55,26,1217,25,27,14,0,68,25,3,4,101,301,151,146,19,619,603,67,31,1318,58,54,39,5,157,134,5,11,303,0,0,3,0,7,4,0,4,18,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,..,0,8,0,0,7,8,0,0,15,64,54,41,5,169,148,8,15,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,7,0,0,7,3,0,0,17,0,7,0,0,7,3,0,12,25,0,0,0,0,0,0,0,0,0,1893,2329,780,87,5081,1873,220,181,7356,1709,2440,714,84,4947,1538,206,185,6874,70,70,49,4,193,171,21,27,419,37,37,24,3,94,32,9,5,143,104,107,67,10,289,209,32,40,557,24,44,10,5,84,26,4,19,142,3,0,3,0,5,3,3,0,11,0,0
211031268,776,1400,291,22,2489,403,40,37,2970,24,11,9,0,39,48,5,6,98,14,5,6,0,26,9,0,0,35,34,21,15,0,68,53,5,3,128,20,10,11,0,38,24,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,20,10,11,0,37,24,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,1431,311,26,2595,474,47,49,3167,873,1410,295,24,2601,490,52,73,3213,3,4,0,0,8,4,0,0,13,0,3,0,0,6,3,0,0,11,0,3,3,0,11,9,0,0,22,3,0,0,0,7,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0
211031450,935,1162,450,41,2581,798,116,74,3574,348,198,228,22,798,730,77,48,1658,45,14,28,3,94,46,15,8,155,391,216,257,21,892,778,86,60,1815,35,19,49,5,100,177,15,12,312,24,7,5,0,40,41,9,8,93,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,3,0,0,0,3,52,31,56,9,144,223,21,21,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1376,1407,765,73,3620,1793,230,156,5797,1239,1470,632,67,3406,1445,151,166,5173,111,69,65,0,239,255,18,71,585,49,35,30,0,116,38,13,17,181,159,106,88,0,354,293,28,87,768,6,9,10,4,32,30,4,10,76,31,13,15,4,66,80,9,42,196,16,3
